gid,role,role_score,cluster_id,priority_score,evidence,is_seed,depth,component,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,fan_ratio,seed_reach,merge_gain,n_agg_payers,n_seed_payers,seed_traced_in_kzt,pagerank,hub,authority,betweenness,truncated_by_depth,p_continue,terminal_kind,fast_out_share,median_lag_days,max_payers_same_day,near_threshold_tx,flag_structuring,n_cycles,anomaly_z,anomaly_feature,flag_anomaly,coord_criteria,prio_role,prio_traced,prio_merge,prio_reach,prio_pr,prio_btw,prio_flags
100000008490127100,peripheral,0.095,7,0.2768,"Вход 432 тыс. от 1, выход 923 тыс. на 6; пороги ролей не достигнуты",False,3,0,1,6,431755.0,923000.0,2,9,2.137786476126507,6.0,7,0,1,0,665.8191101542005,0.00029956211716964596,-3.386646507932233e-19,0.0029401740801701173,0.00011532146750728487,False,,,0.0,,1.0,0,False,0,2.49,log_out,False,,0.0024,0.0811,0.0,0.0799,0.0372,0.0762,0.0
100000004336228100,peripheral,0.489,1,0.2068,"Вход 51 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,51407.0,0.0,2,0,0.0,0.0,7,0,1,0,694.8597971925261,0.00029602851093037016,-0.0,0.0016044117981357368,0.0,False,,,0.0,,1.0,0,False,0,0.02,log_in,False,,0.0122,0.0826,0.0,0.0799,0.0321,0.0,0.0
100000006844004100,peripheral,0.738,4,0.2738,"Вход 21 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,20600.0,0.0,1,0,0.0,0.0,7,0,1,0,1082.3605590397742,0.000545441716485238,-0.0,9.940791329292094e-21,0.0,False,,,0.0,,1.0,0,False,0,0.56,log_in,False,,0.0184,0.0915,0.0,0.0799,0.0839,0.0,0.0
100000001688676100,terminal,0.882,19,0.3365,"Получил 134 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,133700.0,0.0,1,0,0.0,0.0,7,0,1,0,991.8101575476015,0.00030843404399855535,-0.0,8.448073393743529e-05,0.0,False,,observed,0.0,,1.0,0,False,0,0.63,log_in,False,,0.1213,0.0891,0.0,0.0799,0.0462,0.0,0.0
100000008712036100,peripheral,0.735,9,0.0663,"Вход 21 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,21000.0,0.0,1,0,0.0,0.0,1,0,0,0,15.382106259528618,0.00028884692758013016,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.55,log_in,False,,0.0184,0.0163,0.0,0.0192,0.0124,0.0,0.0
100000004697956100,peripheral,0.8,18,0.2435,"Вход 10 тыс. от 1, выход 10 тыс. на 1; пороги ролей не достигнуты [возвратный поток]",False,3,0,1,1,10000.0,10000.0,1,1,1.0,1.0,1,0,0,0,4083.690712116251,0.0004681160760661767,1.242162122813037e-05,3.180324606805093e-19,0.0,False,,,0.0,3.0,1.0,0,False,1,1.67,log_out,False,,0.02,0.1122,0.0,0.0192,0.0753,0.0,0.0167
100000004921657100,peripheral,0.8,8,0.3717,"Вход 8 тыс. от 1, выход 22 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,3,0,1,1,8300.0,22190.0,1,1,2.6734939759036145,1.0,10,0,1,0,8300.0,0.00036129622421142584,-1.1998147781786542e-19,-2.321009571971489e-19,0.0,False,,,1.0,0.0,1.0,1,False,0,1.82,log_out,False,,0.02,0.126,0.0,0.1441,0.0649,0.0,0.0167
100000000408846100,peripheral,0.563,25,0.1711,"Вход 40 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,40500.0,0.0,1,0,0.0,0.0,7,0,1,0,137.14173307727123,0.0002957255734808799,-0.0,4.357680920990037e-19,0.0,False,,,0.0,,1.0,0,False,0,0.13,log_in,False,,0.0141,0.0456,0.0,0.0799,0.0315,0.0,0.0
100000003406094100,peripheral,0.428,3,0.3828,"Вход 70 тыс. от 1, выход 47 тыс. на 3; пороги ролей не достигнуты [возвратный поток]",False,3,0,1,3,70000.0,47000.0,4,3,0.6714285714285714,3.0,7,0,1,0,8327.44359905022,0.0007781507813786729,1.135190480563171e-06,9.242431107304297e-20,3.883678287186913e-05,False,,,0.14893617021276595,8.0,1.0,0,False,1,1.95,log_out,False,,0.0107,0.1262,0.0,0.0799,0.0924,0.0568,0.0167
100000008695566100,peripheral,0.607,9,0.076,"Вход 34 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,33700.0,0.0,1,0,0.0,0.0,1,0,0,0,24.68461814029116,0.0002908291153757524,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.25,log_in,False,,0.0152,0.022,0.0,0.0192,0.0196,0.0,0.0
100000005974542100,peripheral,0.366,27,0.3313,"Вход 94 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,94500.0,0.0,3,0,0.0,0.0,7,0,1,0,40886.198461997206,0.000483047219122777,-0.0,3.197873696215356e-06,0.0,False,,,0.0,,1.0,1,False,0,0.41,log_in,False,,0.0092,0.1657,0.0,0.0799,0.0764,0.0,0.0
100000001887715100,peripheral,0.05,2,0.3528,"Вход 1.3 млн от 3, выход 750 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн; 3 плательщ. в 1 день]",False,3,0,3,1,1331500.0,750000.0,4,1,0.5632745024408562,0.3333333333333333,9,0,3,0,113.73894148026137,0.0007309294553868668,1.0927502189056408e-19,1.3426258810678984e-06,2.2588741058127966e-05,False,,,1.0,0.0,3.0,0,False,0,3.26,in_deg,False,,0.0013,0.0421,0.0,0.1361,0.0918,0.0482,0.0333
100000002472632100,peripheral,0.071,24,0.352,"Вход 502 тыс. от 2, выход 20 тыс. на 1; пороги ролей не достигнуты",False,3,0,2,1,502400.0,20000.0,3,1,0.03980891719745223,0.5,7,0,2,0,10479.615424579059,0.000985619333290865,-5.2310689857201496e-20,2.5213388721233232e-06,2.0012831990095827e-05,False,,,0.0,,1.0,0,False,0,1.8,log_out,False,,0.0018,0.133,0.0,0.0799,0.0951,0.0422,0.0
100000004629688100,peripheral,0.8,3,0.2462,"Вход 5 тыс. от 1, выход 15 тыс. на 1; пороги ролей не достигнуты [возвратный поток]",False,3,0,1,1,5000.0,15000.0,1,2,3.0,1.0,7,0,1,0,265.17939684967166,0.00038797258449924186,1.5429536913847256e-05,3.107292412156248e-19,0.0,False,,,0.0,3.0,1.0,1,False,1,1.75,log_out,False,,0.02,0.0609,0.0,0.0799,0.0687,0.0,0.0167
100000002459832100,terminal,0.988,15,0.3889,"Получил 881 тыс. от 2 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,2,0,880606.0,0.0,2,0,0.0,0.0,7,0,1,0,2267.8042378188634,0.00039318803670429763,-0.0,0.0002096408212543258,0.0,False,,observed,0.0,,1.0,0,False,0,1.84,log_in,False,,0.1358,0.1034,0.0,0.0799,0.0697,0.0,0.0
100000006100920100,terminal,0.861,1,0.2957,"Получил 100 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,100000.0,0.0,1,0,0.0,0.0,7,0,1,0,106.63743169145297,0.0003265085266629265,-0.0,0.0006428156846267525,0.0,False,,observed,0.0,,1.0,0,False,0,0.45,log_in,False,,0.1184,0.0409,0.0,0.0799,0.0565,0.0,0.0
100000001439416100,peripheral,0.8,4,0.3252,"Вход 10 тыс. от 1, выход 165 тыс. на 2; пороги ролей не достигнуты [возвратный поток]",False,3,0,1,2,10000.0,165000.0,1,3,16.5,2.0,7,0,1,0,2805.083078522659,0.0003408996759919328,0.00010279294475993966,2.3509417958816456e-06,1.981468513870874e-05,False,,,0.0,18.0,1.0,0,False,1,2.18,log_out,False,,0.02,0.1071,0.0,0.0799,0.0608,0.0407,0.0167
100000002121357100,peripheral,0.168,2,0.2711,"Вход 255 тыс. от 2, выход 113 тыс. на 1; пороги ролей не достигнуты",False,3,0,2,1,255300.0,113000.0,2,1,0.4426165295730513,0.5,8,0,2,0,94.98644281668695,0.0003262737748092851,1.2461863407442066e-21,5.922167448880141e-07,2.159800680119253e-05,False,,,0.0,,1.0,0,False,0,2.11,log_out,False,,0.0042,0.039,0.0,0.1253,0.0565,0.0462,0.0
100000002970466100,peripheral,0.716,11,0.1769,"Вход 23 тыс. от 1, выход 93 тыс. на 2; пороги ролей не достигнуты",False,3,0,1,2,23317.0,93000.0,1,3,3.9885062400823434,2.0,7,0,1,0,20.44360802045676,0.0002868825068890655,8.520218880285448e-20,0.0029057816552164723,3.844048916909496e-05,False,,,0.43010752688172044,3.0,1.0,0,False,0,2.08,log_out,False,,0.0179,0.02,0.0,0.0799,0.0045,0.0545,0.0
100000002581346100,terminal,0.9,7,0.2837,"Получил 166 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,166400.0,0.0,1,0,0.0,0.0,7,0,1,0,256.6091879182846,0.00029096218078321763,-0.0,0.0029401740801701173,0.0,False,,observed,0.0,,1.0,0,False,0,0.77,log_in,False,,0.1238,0.0599,0.0,0.0799,0.0201,0.0,0.0
100000008738658100,peripheral,0.643,9,0.0741,"Вход 30 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,29920.0,0.0,1,0,0.0,0.0,1,0,0,0,21.91583901357601,0.00029023914137044126,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.32,log_in,False,,0.0161,0.0209,0.0,0.0192,0.0178,0.0,0.0
100000005910114100,distributor,0.688,4,0.5258,Рассылает на 19 получателей 1.5 млн (веер 6:1); плательщиков 3 [возвратный поток; аномалия для колена],False,3,0,3,19,326144.0,1469993.0,3,56,4.507190075549451,6.333333333333333,7,0,3,0,3677.3691695296116,0.0003616504127742248,0.0049211323576087524,0.004303149176099679,0.005842206056572956,False,,,0.42215711231277975,1.0,1.0,0,False,255,6.8,out_deg,True,,0.1376,0.1104,0.0,0.0799,0.065,0.0995,0.0333
100000001046626100,terminal,0.892,7,0.2776,"Получил 150 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,150000.0,0.0,1,0,0.0,0.0,7,0,1,0,231.3183785321075,0.00029043067032840264,-0.0,0.0029401740801701173,0.0,False,,observed,0.0,,1.0,0,False,0,0.71,log_in,False,,0.1226,0.0566,0.0,0.0799,0.0184,0.0,0.0
100000006492770100,peripheral,0.16,11,0.2256,"Вход 269 тыс. от 1, выход 20 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,3,0,1,1,269000.0,20000.0,1,1,0.07434944237918216,1.0,7,0,1,0,235.85069080511508,0.0003007193653545536,4.798607066278747e-20,0.0029057816552164723,1.922024458454748e-05,False,,,1.0,1.0,1.0,0,False,0,1.8,log_out,False,,0.004,0.0572,0.0,0.0799,0.0391,0.0287,0.0167
100000001674850100,terminal,0.927,2,0.3353,"Получил 237 тыс. от 2 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,2,0,237000.0,0.0,2,0,0.0,0.0,8,0,2,0,56.41687480774954,0.00031409364237488564,-0.0,2.45785608216599e-06,0.0,False,,observed,0.0,,2.0,0,False,0,1.63,in_deg,False,,0.1275,0.032,0.0,0.1253,0.0505,0.0,0.0
100000000860514100,peripheral,0.8,24,0.2575,"Вход 12 тыс. от 1, выход 50 тыс. на 1; пороги ролей не достигнуты",False,3,0,1,1,12000.0,50000.0,1,1,4.166666666666667,1.0,7,0,1,0,399.6024793090346,0.0003062893737864728,3.580437732833939e-20,2.5006817420101963e-06,2.0012831990095827e-05,False,,,0.0,11.0,1.0,0,False,0,1.96,log_out,False,,0.02,0.0709,0.0,0.0799,0.0445,0.0422,0.0
100000003650146100,peripheral,0.8,3,0.1958,"Вход 14 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,14400.0,0.0,1,0,0.0,0.0,7,0,1,0,237.95576526067381,0.0003001273511766368,-0.0,2.447515014626593e-05,0.0,False,,,0.0,,1.0,0,False,0,0.79,log_in,False,,0.02,0.0576,0.0,0.0799,0.0383,0.0,0.0
100000001227106100,terminal,0.898,7,0.2828,"Получил 165 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,164765.0,0.0,1,0,0.0,0.0,7,0,1,0,254.0878175922846,0.0002909091917836065,-0.0,0.0029401740801701173,0.0,False,,observed,0.0,,1.0,0,False,0,0.77,log_in,False,,0.1235,0.0595,0.0,0.0799,0.0199,0.0,0.0
100000003647799100,terminal,0.861,7,0.2587,"Получил 100 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,100000.0,0.0,1,0,0.0,0.0,7,0,1,0,154.21225235473833,0.0002888102116246985,-0.0,0.0029401740801701173,0.0,False,,observed,0.0,,1.0,0,False,0,0.45,log_in,False,,0.1184,0.0485,0.0,0.0799,0.0119,0.0,0.0
100000008293431100,peripheral,0.5,1,0.2189,"Вход 15 тыс. от 1, выход 297 тыс. на 5; пороги ролей не достигнуты [возвратный поток]",False,3,0,1,5,15000.0,297000.0,1,7,19.8,5.0,7,0,1,0,107.50465145143866,0.0002868995280156364,0.0003669221949795849,0.001131938443648594,5.6870616875245766e-05,False,,,0.0,,1.0,0,False,1,2.29,log_out,False,,0.0125,0.0411,0.0,0.0799,0.0048,0.0639,0.0167
100000002975287100,peripheral,0.8,7,0.1459,"Вход 15 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,15000.0,0.0,1,0,0.0,0.0,7,0,1,0,56.98716893335413,0.0002891923195721382,-0.0,0.00046590181504893417,0.0,False,,,0.0,,1.0,0,False,0,0.77,log_in,False,,0.02,0.0322,0.0,0.0799,0.0137,0.0,0.0
100000008507703100,peripheral,0.65,9,0.0731,"Вход 28 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,28500.0,0.0,1,0,0.0,0.0,1,0,0,0,20.875715637931695,0.00029001751092400156,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.36,log_in,False,,0.0162,0.0204,0.0,0.0192,0.0172,0.0,0.0
100000001733687100,terminal,0.943,2,0.3678,"Получил 300 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,300000.0,0.0,1,0,0.0,0.0,8,0,1,0,349.81132771037215,0.00030662497037828784,-0.0,1.9662146336186737e-06,0.0,False,,observed,0.0,,1.0,0,False,0,1.15,log_in,False,,0.1297,0.0681,0.0,0.1253,0.0448,0.0,0.0
100000004552204100,peripheral,0.723,4,0.4195,"Вход 22 тыс. от 1, выход 10 тыс. на 2; пороги ролей не достигнуты [возвратный поток]",False,3,0,1,2,22500.0,10000.0,2,2,0.4444444444444444,2.0,8,0,1,0,7232.224285607339,0.0008646978335399377,-3.4116455117570905e-21,3.664001302541062e-20,2.0210978841482916e-05,False,,,0.0,8.0,1.0,1,False,1,1.67,log_out,False,,0.0181,0.123,0.0,0.1253,0.0937,0.0427,0.0167
100000008223756100,terminal,0.948,15,0.3652,"Получил 332 тыс. от 2 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,2,0,331682.0,0.0,2,0,0.0,0.0,7,0,2,0,1064.1058230654396,0.000356281121163305,-0.0,0.003036062032937054,0.0,False,,observed,0.0,,1.0,0,False,0,1.63,in_deg,False,,0.1304,0.0912,0.0,0.0799,0.0637,0.0,0.0
100000002956769100,terminal,0.987,2,0.451,"Получил 840 тыс. от 3 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались [3 плательщ. в 1 день]",False,3,0,3,0,840000.0,0.0,3,0,0.0,0.0,9,0,3,0,1228.7763438556633,0.00038478275617857913,-0.0,3.2631506306785875e-06,0.0,False,,observed,0.0,,3.0,0,False,0,3.26,in_deg,False,,0.1357,0.0942,0.0,0.1361,0.0683,0.0,0.0167
100000008555233100,terminal,0.963,2,0.4385,"Получил 441 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,440600.0,0.0,1,0,0.0,0.0,9,0,1,0,2394.2908645645275,0.00036340872056222037,-0.0,8.364542261093477e-08,0.0,False,,observed,0.0,,1.0,0,False,0,1.4,log_in,False,,0.1324,0.1047,0.0,0.1361,0.0653,0.0,0.0
100000002346166100,peripheral,0.8,9,0.05,"Вход 6 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,6000.0,0.0,1,0,0.0,0.0,1,0,0,0,4.394887502722462,0.00028650576089238734,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,1,False,0,1.35,log_in,False,,0.02,0.0072,0.0,0.0192,0.0036,0.0,0.0
100000000878006100,peripheral,0.529,7,0.1333,"Вход 47 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,47003.0,0.0,1,0,0.0,0.0,7,0,1,0,72.48438497429765,0.0002870926226262943,-0.0,0.0029401740801701173,0.0,False,,,0.0,,1.0,0,False,0,0.04,log_in,False,,0.0132,0.0351,0.0,0.0799,0.0051,0.0,0.0
100000004997515100,peripheral,0.107,2,0.3893,"Вход 395 тыс. от 4, выход 54 тыс. на 4; пороги ролей не достигнуты [аномалия для колена]",False,3,0,4,4,395000.0,54500.0,4,4,0.1379746835443038,1.0,9,0,3,0,1526.1577964642597,0.00035661588331946755,-5.423316396352755e-19,2.331062159483836e-06,8.956237682696351e-05,False,,,0.0,6.5,1.0,0,False,0,4.88,in_deg,True,,0.0027,0.0974,0.0,0.1361,0.0638,0.0726,0.0167
100000007653003100,terminal,0.861,16,0.2992,"Получил 100 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,100000.0,0.0,1,0,0.0,0.0,7,0,1,0,265.1210702184576,0.000301309198919302,-0.0,0.0002333446257783893,0.0,False,,observed,0.0,,1.0,0,False,0,0.45,log_in,False,,0.1184,0.0608,0.0,0.0799,0.04,0.0,0.0
100000000661131100,peripheral,0.8,9,0.0599,"Вход 16 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,15600.0,0.0,1,0,0.0,0.0,1,0,0,0,11.426707507078401,0.00028800410757254274,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.74,log_in,False,,0.02,0.0128,0.0,0.0192,0.0078,0.0,0.0
100000003880331100,distributor,0.761,8,0.4693,Рассылает на 16 получателей 3.9 млн (веер 16:1); плательщиков 1 [возвратный поток; аномалия для колена],False,3,0,1,16,100000.0,3904908.0,1,31,39.04908,16.0,7,0,1,0,332.25966794819254,0.0003076581045462551,0.006098820382896863,0.00013028037772058027,0.0006596540844331799,False,,,0.4467150058336842,1.0,1.0,0,False,21,5.72,out_deg,True,,0.1522,0.0667,0.0,0.0799,0.0457,0.0915,0.0333
100000003204491100,peripheral,0.285,1,0.2571,"Вход 140 тыс. от 1, выход 100 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,3,0,1,1,140000.0,100000.0,1,2,0.7142857142857143,1.0,7,0,1,0,1003.3767468800941,0.000297984809668521,4.4044010731181975e-20,0.001131938443648594,1.922024458454748e-05,False,,,1.0,0.0,1.0,0,False,0,2.09,log_out,False,,0.0071,0.0897,0.0,0.0799,0.035,0.0287,0.0167
100000008463968100,peripheral,0.8,9,0.0531,"Вход 10 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,10000.0,0.0,1,0,0.0,0.0,1,0,0,0,7.324812504537436,0.00028713007200911874,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,1.03,log_in,False,,0.02,0.0087,0.0,0.0192,0.0052,0.0,0.0
100000002712416100,terminal,0.874,2,0.3674,"Получил 117 тыс. от 2 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,2,0,116800.0,0.0,2,0,0.0,0.0,9,0,2,0,371.4062330326085,0.0003026575194807794,-0.0,2.981530582292245e-06,0.0,False,,observed,0.0,,1.0,0,False,0,1.63,in_deg,False,,0.1202,0.0697,0.0,0.1361,0.0414,0.0,0.0
100000008754997100,peripheral,0.781,9,0.0642,"Вход 18 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,18000.0,0.0,1,0,0.0,0.0,1,0,0,0,13.184662508167387,0.0002883786942425816,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.65,log_in,False,,0.0195,0.0154,0.0,0.0192,0.01,0.0,0.0
100000008011573100,peripheral,0.8,7,0.1459,"Вход 15 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,15000.0,0.0,1,0,0.0,0.0,7,0,1,0,56.98716893335413,0.0002891923195721382,-0.0,0.00046590181504893417,0.0,False,,,0.0,,1.0,0,False,0,0.77,log_in,False,,0.02,0.0322,0.0,0.0799,0.0137,0.0,0.0
100000003178549100,peripheral,0.172,16,0.3542,"Вход 250 тыс. от 2, выход 89 тыс. на 4; пороги ролей не достигнуты [возвратный поток]",False,3,0,2,4,250000.0,89080.0,2,4,0.35632,2.0,7,0,2,0,2332.8349946434237,0.0003521578194805638,0.0015225878541949723,0.0016231039861887013,0.000272122020152055,False,,,0.0,,1.0,0,False,11,2.07,log_out,False,,0.0043,0.1041,0.0,0.0799,0.0631,0.0861,0.0167
100000000534581100,peripheral,0.467,1,0.24,"Вход 56 тыс. от 2, выход 40 тыс. на 1; пороги ролей не достигнуты",False,3,0,2,1,55960.0,40000.0,2,1,0.7147962830593281,0.5,7,0,2,0,743.9546570572898,0.00029845332198865065,8.817051536532053e-20,0.001863871885928809,1.922024458454748e-05,False,,,0.0,5.0,1.0,1,False,0,1.92,log_out,False,,0.0117,0.0844,0.0,0.0799,0.0353,0.0287,0.0
100000007138613100,coordinator,0.629,11,0.4613,"Сходятся деньги 7 seed, вход 1.0 млн; получает от 2 консолидаторов/координаторов",False,3,0,3,2,1002000.0,179000.0,3,2,0.17864271457085829,0.6666666666666666,7,0,3,0,2330.2507079688135,0.0003541752272666075,-1.8784418843754244e-21,0.006007009994836423,3.883678287186913e-05,False,,,0.0,,1.0,0,False,0,3.26,in_deg,False,получает от 2 консолидаторов/координаторов,0.1572,0.1039,0.0,0.0799,0.0633,0.0568,0.0
100000002380341100,peripheral,0.463,1,0.1708,"Вход 58 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,57566.4,0.0,1,0,0.0,0.0,7,0,1,0,61.38733047722858,0.00030913653652387497,-0.0,0.0006428156846267525,0.0,False,,,0.0,,1.0,0,False,0,0.09,log_in,False,,0.0116,0.0328,0.0,0.0799,0.0465,0.0,0.0
100000008309514100,peripheral,0.796,9,0.0625,"Вход 17 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,17200.0,0.0,1,0,0.0,0.0,1,0,0,0,12.59867750780439,0.00028825383201923533,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.68,log_in,False,,0.0199,0.0143,0.0,0.0192,0.0091,0.0,0.0
100000003134474100,terminal,0.874,7,0.2654,"Получил 116 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,116000.0,0.0,1,0,0.0,0.0,7,0,1,0,178.88621273149647,0.0002893287584098838,-0.0,0.0029401740801701173,0.0,False,,observed,0.0,,1.0,0,False,0,0.54,log_in,False,,0.1202,0.0508,0.0,0.0799,0.0145,0.0,0.0
100000002373386100,peripheral,0.703,9,0.0691,"Вход 24 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,24000.0,0.0,1,0,0.0,0.0,1,0,0,0,17.579550010889847,0.00028931516091767876,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.47,log_in,False,,0.0176,0.018,0.0,0.0192,0.0143,0.0,0.0
100000008684767100,peripheral,0.619,9,0.0744,"Вход 31 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,31100.0,0.0,1,0,0.0,0.0,1,0,0,0,22.780166889111428,0.000290423313149877,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.3,log_in,False,,0.0155,0.0214,0.0,0.0192,0.0183,0.0,0.0
100000008332511100,terminal,0.861,6,0.5218,"Получил 100 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,100000.0,0.0,1,0,0.0,0.0,9,0,1,0,50000.0,0.0011127776746800695,-0.0,-3.316058606820421e-20,0.0,False,,observed,0.0,,1.0,0,False,0,0.45,log_in,False,,0.1184,0.1715,0.0,0.1361,0.0958,0.0,0.0
100000005754335100,peripheral,0.551,7,0.2683,"Вход 44 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,44037.0,0.0,1,0,0.0,0.0,7,0,1,0,2276.131407161756,0.00040462407841393785,-0.0,2.4284366617555304e-05,0.0,False,,,0.0,,1.0,0,False,0,0.08,log_in,False,,0.0138,0.1035,0.0,0.0799,0.071,0.0,0.0
100000008547295100,peripheral,0.8,18,0.2625,"Вход 15 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,15000.0,0.0,1,0,0.0,0.0,1,0,0,0,12599.975241926784,0.0005629711569533353,-0.0,-8.571135028895787e-20,0.0,False,,,0.0,,1.0,0,False,0,0.77,log_in,False,,0.02,0.1369,0.0,0.0192,0.0864,0.0,0.0
100000001875167100,terminal,0.989,7,0.3664,"Получил 1.0 млн от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,1000000.0,0.0,2,0,0.0,0.0,7,0,1,0,1542.1225235473833,0.0003179784682913733,-0.0,0.0029401740801701173,0.0,False,,observed,0.0,,1.0,0,False,0,1.92,log_in,False,,0.136,0.0976,0.0,0.0799,0.0529,0.0,0.0
100000004670388100,peripheral,0.257,1,0.3294,"Вход 160 тыс. от 1, выход 720 тыс. на 2; пороги ролей не достигнуты [возвратный поток]",False,3,0,1,2,160354.0,720000.0,1,4,4.490065729573319,2.0,7,0,1,0,3455.693639243155,0.0005140172616899964,-1.3643743994710117e-19,2.821843274333715e-19,1.9616538287321655e-05,False,,,0.5277777777777778,2.5,1.0,0,False,1,2.45,log_out,False,,0.0064,0.1096,0.0,0.0799,0.0785,0.0383,0.0167
100000004097972100,peripheral,0.312,1,0.2967,"Вход 119 тыс. от 1, выход 10 тыс. на 2; пороги ролей не достигнуты",False,3,0,1,2,118878.0,10000.0,1,2,0.0841198539679335,2.0,7,0,1,0,2090.915465121691,0.0003165811788801659,1.4147431291483645e-19,0.0011379074330901328,3.844048916909496e-05,False,,,0.5,7.5,1.0,0,False,0,1.67,log_out,False,,0.0078,0.1024,0.0,0.0799,0.0521,0.0545,0.0
100000000481716100,peripheral,0.8,10,0.2652,"Вход 8 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,8000.0,0.0,1,0,0.0,0.0,7,0,1,0,1551.1058645523062,0.0003771539261882786,-0.0,2.2795669835120195e-08,0.0,False,,,0.0,,1.0,1,False,0,1.17,log_in,False,,0.02,0.0977,0.0,0.0799,0.0675,0.0,0.0
100000005089460100,peripheral,0.8,9,0.0563,"Вход 12 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,12300.0,0.0,1,0,0.0,0.0,1,0,0,0,9.009519380581047,0.0002874890509012393,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.89,log_in,False,,0.02,0.0107,0.0,0.0192,0.0064,0.0,0.0
